order_id,customer_id,product_id,order_date,amount,payment_method,delivery_location,is_festival_season,category
ORD101792,CUST10003,PROD10102,2026-01-29,925,Prepaid,Bhopal,1,Sports & Fitness
ORD101793,CUST10974,PROD10027,2026-02-08,987,Wallet,Delhi,0,Toys & Baby Products
ORD101794,CUST11291,PROD10152,2026-01-03,459,Prepaid,Nagpur,0,Toys & Baby Products
ORD101795,CUST10416,PROD10015,2026-02-02,375,Prepaid,Bangalore,1,Beauty & Personal Care
ORD101796,CUST11060,PROD10327,2026-02-27,1195,Prepaid,Pune,0,Fashion - Clothing
ORD101797,CUST10930,PROD10081,2026-01-26,371,COD,Guwahati,1,Books
ORD101798,CUST10339,PROD10307,2026-01-27,1112,Card,Guwahati,1,Home & Kitchen
ORD101799,CUST11705,PROD10153,2026-02-23,1685,Prepaid,Indore,0,Fashion - Footwear
ORD101800,CUST11352,PROD10435,2026-01-02,837,Card,Hyderabad,0,Toys & Baby Products
ORD101801,CUST11948,PROD10289,2026-01-12,32546,Wallet,Chennai,1,Electronics - Laptop
ORD101802,CUST11292,PROD10141,2026-01-06,2545,COD,Visakhapatnam,0,Fashion - Footwear
ORD101803,CUST11105,PROD10001,2026-01-28,1792,Prepaid,Pune,1,Home & Kitchen
ORD101804,CUST11472,PROD10307,2026-02-26,1112,Prepaid,Ranchi,0,Home & Kitchen
ORD101805,CUST10351,PROD10409,2026-01-31,805,COD,Visakhapatnam,1,Beauty & Personal Care
ORD101806,CUST10271,PROD10007,2026-02-05,906,COD,Jaipur,0,Beauty & Personal Care
ORD101807,CUST10273,PROD10430,2026-01-02,208,COD,Hyderabad,0,Fashion - Clothing
ORD101808,CUST10245,PROD10233,2026-01-04,31967,COD,Delhi,0,Electronics - Laptop
ORD101809,CUST11647,PROD10089,2026-01-27,653,COD,Nagpur,1,Electronics - Accessories
ORD101810,CUST11845,PROD10451,2026-01-17,2264,COD,Patna,1,Fashion - Footwear
ORD101811,CUST10447,PROD10166,2026-02-21,1211,UPI,Chennai,0,Fashion - Clothing
ORD101812,CUST11314,PROD10129,2026-01-22,1097,Wallet,Ahmedabad,1,Fashion - Footwear
ORD101813,CUST11843,PROD10003,2026-01-06,1561,COD,Jaipur,0,Toys & Baby Products
ORD101814,CUST11506,PROD10382,2026-01-19,50,UPI,Indore,1,Fashion - Footwear
ORD101815,CUST10610,PROD10083,2026-02-12,540,UPI,Jaipur,0,Fashion - Clothing
ORD101816,CUST10835,PROD10305,2026-01-02,323,UPI,Lucknow,0,Books
ORD101817,CUST11959,PROD10114,2026-01-30,13461,COD,Raipur,1,Electronics - Mobile
ORD101818,CUST10018,PROD10093,2026-02-05,234,Wallet,Bangalore,0,Books
ORD101819,CUST10829,PROD10421,2026-02-22,2904,Prepaid,Mumbai,0,Fashion - Footwear
ORD101820,CUST10511,PROD10312,2026-01-25,21603,Wallet,Bangalore,1,Electronics - Mobile
ORD101821,CUST10001,PROD10067,2026-02-28,1001,UPI,Hyderabad,0,Beauty & Personal Care
ORD101822,CUST10768,PROD10162,2026-01-09,847,COD,Lucknow,1,Electronics - Accessories
ORD101823,CUST11825,PROD10353,2026-01-20,536,COD,Kanpur,1,Beauty & Personal Care
ORD101824,CUST10726,PROD10113,2026-02-14,94264,Card,Chandigarh,0,Electronics - Laptop
ORD101825,CUST11026,PROD10385,2026-01-06,660,Wallet,Lucknow,0,Beauty & Personal Care
ORD101826,CUST11617,PROD10188,2026-02-19,28064,Prepaid,Kochi,0,Electronics - Laptop
ORD101827,CUST11988,PROD10124,2026-02-25,56737,Card,Hyderabad,0,Electronics - Laptop
ORD101828,CUST11721,PROD10449,2026-02-27,270,UPI,Hyderabad,0,Toys & Baby Products
ORD101829,CUST10243,PROD10180,2026-02-25,1112,Wallet,Coimbatore,0,Toys & Baby Products
ORD101830,CUST11020,PROD10127,2026-02-03,373,Wallet,Pune,0,Beauty & Personal Care
ORD101831,CUST10841,PROD10077,2026-01-13,39019,UPI,Ranchi,1,Electronics - Laptop
ORD101832,CUST10876,PROD10019,2026-01-25,50,Wallet,Raipur,1,Beauty & Personal Care
ORD101833,CUST11237,PROD10397,2026-02-09,906,Wallet,Indore,0,Electronics - Accessories
ORD101834,CUST10581,PROD10299,2026-01-05,1703,COD,Kochi,0,Sports & Fitness
ORD101835,CUST11190,PROD10158,2026-02-06,246,UPI,Pune,0,Sports & Fitness
ORD101836,CUST10276,PROD10383,2026-01-04,779,UPI,Bangalore,0,Sports & Fitness
ORD101837,CUST11238,PROD10268,2026-01-25,11479,COD,Kanpur,1,Electronics - Mobile
ORD101838,CUST11968,PROD10210,2026-02-06,414,Prepaid,Ahmedabad,0,Books
ORD101839,CUST10786,PROD10213,2026-01-26,430,COD,Bangalore,1,Books
ORD101840,CUST10929,PROD10485,2026-02-06,50,UPI,Mysore,0,Books
ORD101841,CUST10387,PROD10456,2026-01-23,557,COD,Bangalore,1,Beauty & Personal Care
ORD101842,CUST11208,PROD10465,2026-02-26,13232,UPI,Chandigarh,0,Electronics - Mobile
ORD101843,CUST11204,PROD10468,2026-02-17,1075,UPI,Chandigarh,0,Fashion - Footwear
ORD101844,CUST10441,PROD10164,2026-02-18,1281,Wallet,Chennai,0,Fashion - Clothing
ORD101845,CUST11771,PROD10497,2026-01-26,1047,COD,Patna,1,Sports & Fitness
ORD101846,CUST10950,PROD10363,2026-02-01,53034,COD,Mysore,1,Electronics - Laptop
ORD101847,CUST10383,PROD10190,2026-02-28,366,Prepaid,Nagpur,0,Electronics - Accessories
ORD101848,CUST10616,PROD10062,2026-01-16,22873,COD,Chennai,1,Electronics - Laptop
ORD101849,CUST10353,PROD10025,2026-02-03,47218,Card,Patna,0,Electronics - Laptop
ORD101850,CUST11833,PROD10311,2026-02-22,829,COD,Raipur,0,Electronics - Accessories
ORD101851,CUST10670,PROD10102,2026-02-08,925,UPI,Jaipur,0,Sports & Fitness
ORD101852,CUST11998,PROD10391,2026-02-08,796,COD,Indore,0,Beauty & Personal Care
ORD101853,CUST10258,PROD10206,2026-01-01,403,COD,Pune,0,Books
ORD101854,CUST11836,PROD10034,2026-01-19,3233,COD,Ahmedabad,1,Home & Kitchen
ORD101855,CUST11336,PROD10337,2026-02-14,942,Wallet,Chandigarh,0,Sports & Fitness
ORD101856,CUST10300,PROD10430,2026-02-09,208,Prepaid,Hyderabad,0,Fashion - Clothing
ORD101857,CUST11959,PROD10405,2026-01-20,19982,COD,Raipur,1,Electronics - Mobile
ORD101858,CUST11354,PROD10116,2026-02-24,293,COD,Visakhapatnam,0,Books
ORD101859,CUST10582,PROD10374,2026-02-06,1461,COD,Patna,0,Beauty & Personal Care
ORD101860,CUST10615,PROD10060,2026-01-02,35416,COD,Indore,0,Electronics - Laptop
ORD101861,CUST11662,PROD10294,2026-02-01,607,Wallet,Coimbatore,1,Electronics - Accessories
ORD101862,CUST10271,PROD10016,2026-02-07,689,Wallet,Jaipur,0,Fashion - Footwear
ORD101863,CUST11319,PROD10167,2026-02-23,1358,COD,Pune,0,Beauty & Personal Care
ORD101864,CUST10608,PROD10081,2026-02-17,371,UPI,Bangalore,0,Books
ORD101865,CUST10607,PROD10465,2026-01-01,13232,UPI,Ahmedabad,0,Electronics - Mobile
ORD101866,CUST10113,PROD10265,2026-01-12,501,COD,Jaipur,1,Fashion - Footwear
ORD101867,CUST11703,PROD10118,2026-01-02,3714,Wallet,Guwahati,0,Home & Kitchen
ORD101868,CUST10873,PROD10219,2026-02-08,1565,Prepaid,Lucknow,0,Fashion - Footwear
ORD101869,CUST11274,PROD10482,2026-01-17,50,Wallet,Kolkata,1,Toys & Baby Products
ORD101870,CUST10256,PROD10468,2026-02-06,1075,Prepaid,Indore,0,Fashion - Footwear
ORD101871,CUST11329,PROD10438,2026-01-24,50,COD,Raipur,1,Sports & Fitness
ORD101872,CUST10269,PROD10450,2026-01-01,43746,COD,Pune,0,Electronics - Laptop
ORD101873,CUST11349,PROD10186,2026-01-16,1036,Prepaid,Chandigarh,1,Toys & Baby Products
ORD101874,CUST10918,PROD10315,2026-01-27,15168,Wallet,Bangalore,1,Electronics - Mobile
ORD101875,CUST11171,PROD10170,2026-01-31,7883,COD,Vadodara,1,Electronics - Mobile
ORD101876,CUST11565,PROD10333,2026-02-28,461,Card,Jaipur,0,Fashion - Clothing
ORD101877,CUST11739,PROD10433,2026-01-01,1774,Card,Bhopal,0,Sports & Fitness
ORD101878,CUST11005,PROD10131,2026-01-08,627,Card,Bhopal,1,Beauty & Personal Care
ORD101879,CUST10461,PROD10493,2026-01-05,510,COD,Chandigarh,0,Sports & Fitness
ORD101880,CUST10987,PROD10338,2026-02-09,1530,COD,Guwahati,0,Sports & Fitness
ORD101881,CUST10828,PROD10049,2026-01-01,50,COD,Visakhapatnam,0,Electronics - Accessories
ORD101882,CUST11003,PROD10253,2026-01-13,1012,Prepaid,Indore,1,Beauty & Personal Care
ORD101883,CUST11016,PROD10496,2026-01-23,281,COD,Guwahati,1,Fashion - Clothing
ORD101884,CUST10858,PROD10044,2026-02-18,3171,UPI,Pune,0,Electronics - Mobile
ORD101885,CUST11978,PROD10023,2026-01-10,50,Prepaid,Bangalore,1,Beauty & Personal Care
ORD101886,CUST11209,PROD10101,2026-02-03,863,UPI,Delhi,0,Sports & Fitness
ORD101887,CUST10941,PROD10020,2026-01-13,26725,COD,Ahmedabad,1,Electronics - Mobile
ORD101888,CUST10376,PROD10414,2026-01-19,17658,Card,Indore,1,Electronics - Mobile
ORD101889,CUST10563,PROD10433,2026-01-29,1774,COD,Mysore,1,Sports & Fitness
ORD101890,CUST11247,PROD10000,2026-02-19,399,COD,Chennai,0,Books
ORD101891,CUST10883,PROD10013,2026-01-29,50,Wallet,Kochi,1,Fashion - Footwear
ORD101892,CUST11773,PROD10065,2026-02-19,571,COD,Vadodara,0,Books
ORD101893,CUST10134,PROD10472,2026-02-26,50,COD,Mumbai,0,Sports & Fitness
ORD101894,CUST11714,PROD10240,2026-01-27,29149,COD,Hyderabad,1,Electronics - Laptop
ORD101895,CUST11592,PROD10387,2026-02-08,82523,COD,Vadodara,0,Electronics - Laptop
ORD101896,CUST10965,PROD10322,2026-01-03,772,Card,Visakhapatnam,0,Home & Kitchen
ORD101897,CUST10183,PROD10247,2026-02-14,977,COD,Jaipur,0,Fashion - Footwear
ORD101898,CUST11346,PROD10085,2026-02-25,199,COD,Kolkata,0,Books
ORD101899,CUST10710,PROD10040,2026-01-18,2090,COD,Bangalore,1,Fashion - Footwear
ORD101900,CUST10394,PROD10497,2026-01-17,1047,COD,Raipur,1,Sports & Fitness
ORD101901,CUST11666,PROD10037,2026-02-05,50,Prepaid,Indore,0,Fashion - Footwear
ORD101902,CUST10705,PROD10177,2026-02-04,1526,Prepaid,Guwahati,0,Fashion - Clothing
ORD101903,CUST10657,PROD10458,2026-02-23,757,Card,Raipur,0,Sports & Fitness
ORD101904,CUST11471,PROD10409,2026-02-09,805,Card,Ahmedabad,0,Beauty & Personal Care
ORD101905,CUST10509,PROD10308,2026-02-12,1073,COD,Patna,0,Toys & Baby Products
ORD101906,CUST10815,PROD10024,2026-02-11,382,Wallet,Indore,0,Beauty & Personal Care
ORD101907,CUST10005,PROD10025,2026-01-19,47218,COD,Kochi,1,Electronics - Laptop
ORD101908,CUST10503,PROD10456,2026-02-23,557,Card,Kanpur,0,Beauty & Personal Care
ORD101909,CUST10653,PROD10457,2026-01-20,185,COD,Visakhapatnam,1,Beauty & Personal Care
ORD101910,CUST10565,PROD10009,2026-02-18,1071,COD,Kolkata,0,Fashion - Clothing
ORD101911,CUST11890,PROD10403,2026-02-15,45939,COD,Ranchi,0,Electronics - Laptop
ORD101912,CUST10364,PROD10041,2026-02-21,885,COD,Pune,0,Toys & Baby Products
ORD101913,CUST11394,PROD10107,2026-02-07,669,UPI,Jaipur,0,Beauty & Personal Care
ORD101914,CUST11571,PROD10481,2026-02-17,217,UPI,Vadodara,0,Beauty & Personal Care
ORD101915,CUST11052,PROD10190,2026-02-28,366,Wallet,Patna,0,Electronics - Accessories
ORD101916,CUST11401,PROD10485,2026-01-18,50,Prepaid,Delhi,1,Books
ORD101917,CUST11351,PROD10227,2026-02-04,84,UPI,Indore,0,Books
ORD101918,CUST10802,PROD10164,2026-01-11,1281,Card,Ahmedabad,1,Fashion - Clothing
ORD101919,CUST10185,PROD10497,2026-02-27,1047,COD,Kanpur,0,Sports & Fitness
ORD101920,CUST11417,PROD10223,2026-02-15,2098,UPI,Hyderabad,0,Electronics - Mobile
ORD101921,CUST11479,PROD10121,2026-01-22,345,UPI,Visakhapatnam,1,Toys & Baby Products
ORD101922,CUST10409,PROD10028,2026-01-13,1019,Wallet,Indore,1,Fashion - Footwear
ORD101923,CUST10614,PROD10134,2026-02-24,620,COD,Delhi,0,Home & Kitchen
ORD101924,CUST11859,PROD10259,2026-02-27,1187,COD,Coimbatore,0,Fashion - Clothing
ORD101925,CUST11574,PROD10430,2026-01-28,208,Wallet,Guwahati,1,Fashion - Clothing
ORD101926,CUST11984,PROD10021,2026-02-08,1661,COD,Bhopal,0,Home & Kitchen
ORD101927,CUST11391,PROD10366,2026-01-08,2336,Prepaid,Raipur,1,Home & Kitchen
ORD101928,CUST11107,PROD10429,2026-02-16,93,Card,Kanpur,0,Fashion - Footwear
ORD101929,CUST11772,PROD10113,2026-01-06,94264,COD,Mysore,0,Electronics - Laptop
ORD101930,CUST11394,PROD10438,2026-02-28,50,COD,Jaipur,0,Sports & Fitness
ORD101931,CUST10798,PROD10193,2026-01-07,20085,COD,Mumbai,1,Electronics - Laptop
ORD101932,CUST11100,PROD10141,2026-02-05,2545,COD,Coimbatore,0,Fashion - Footwear
ORD101933,CUST10096,PROD10175,2026-01-11,1861,UPI,Mumbai,1,Sports & Fitness
ORD101934,CUST10381,PROD10336,2026-01-08,839,COD,Kochi,1,Fashion - Footwear
ORD101935,CUST11343,PROD10206,2026-01-03,403,COD,Lucknow,0,Books
ORD101936,CUST10931,PROD10408,2026-02-13,536,UPI,Vadodara,0,Electronics - Accessories
ORD101937,CUST10300,PROD10009,2026-01-21,1071,COD,Hyderabad,1,Fashion - Clothing
ORD101938,CUST11853,PROD10240,2026-02-13,29149,COD,Hyderabad,0,Electronics - Laptop
ORD101939,CUST10977,PROD10487,2026-01-18,167,Card,Nagpur,1,Beauty & Personal Care
ORD101940,CUST10606,PROD10245,2026-02-16,466,Prepaid,Guwahati,0,Beauty & Personal Care
ORD101941,CUST11768,PROD10272,2026-02-13,68263,UPI,Chennai,0,Electronics - Laptop
ORD101942,CUST11881,PROD10327,2026-02-27,1195,COD,Bhopal,0,Fashion - Clothing
ORD101943,CUST10908,PROD10384,2026-01-05,296,COD,Chandigarh,0,Beauty & Personal Care
ORD101944,CUST11527,PROD10037,2026-02-22,50,Card,Chennai,0,Fashion - Footwear
ORD101945,CUST11493,PROD10124,2026-02-06,56737,COD,Kolkata,0,Electronics - Laptop
ORD101946,CUST11794,PROD10405,2026-02-01,19982,Wallet,Lucknow,1,Electronics - Mobile
ORD101947,CUST10270,PROD10446,2026-01-27,1493,COD,Pune,1,Sports & Fitness
ORD101948,CUST10669,PROD10359,2026-02-18,838,Prepaid,Coimbatore,0,Fashion - Footwear
ORD101949,CUST10744,PROD10118,2026-01-01,3714,COD,Vadodara,0,Home & Kitchen
ORD101950,CUST10787,PROD10037,2026-02-17,50,COD,Guwahati,0,Fashion - Footwear
ORD101951,CUST10033,PROD10066,2026-01-24,1891,Wallet,Kolkata,1,Home & Kitchen
ORD101952,CUST10012,PROD10110,2026-02-28,50,Wallet,Visakhapatnam,0,Electronics - Accessories
ORD101953,CUST10099,PROD10169,2026-02-22,29925,COD,Mysore,0,Electronics - Laptop
ORD101954,CUST10484,PROD10021,2026-01-26,1661,Wallet,Mumbai,1,Home & Kitchen
ORD101955,CUST11698,PROD10004,2026-01-24,1648,COD,Kanpur,1,Home & Kitchen
ORD101956,CUST11496,PROD10271,2026-02-26,351,Wallet,Ahmedabad,0,Fashion - Footwear
ORD101957,CUST10544,PROD10428,2026-01-01,817,Prepaid,Ahmedabad,0,Electronics - Accessories
ORD101958,CUST10022,PROD10440,2026-01-14,615,Prepaid,Chandigarh,1,Electronics - Accessories
ORD101959,CUST10337,PROD10030,2026-02-21,1018,Prepaid,Nagpur,0,Fashion - Footwear
ORD101960,CUST10293,PROD10186,2026-01-09,1036,COD,Raipur,1,Toys & Baby Products
ORD101961,CUST10537,PROD10173,2026-01-11,17729,Wallet,Hyderabad,1,Electronics - Mobile
ORD101962,CUST11550,PROD10189,2026-02-06,50,COD,Patna,0,Beauty & Personal Care
ORD101963,CUST11223,PROD10187,2026-01-15,14417,UPI,Guwahati,1,Electronics - Mobile
ORD101964,CUST11984,PROD10200,2026-01-03,743,COD,Bhopal,0,Beauty & Personal Care
ORD101965,CUST11467,PROD10273,2026-01-28,1508,COD,Jaipur,1,Fashion - Footwear
ORD101966,CUST11767,PROD10495,2026-01-30,1069,COD,Kolkata,1,Toys & Baby Products
ORD101967,CUST11668,PROD10485,2026-02-01,50,Card,Jaipur,1,Books
ORD101968,CUST10527,PROD10415,2026-01-18,425,UPI,Coimbatore,1,Fashion - Clothing
ORD101969,CUST10089,PROD10163,2026-01-19,843,Card,Nagpur,1,Fashion - Footwear
ORD101970,CUST11420,PROD10146,2026-01-22,128,COD,Hyderabad,1,Electronics - Accessories
ORD101971,CUST10185,PROD10063,2026-02-05,201,COD,Kanpur,0,Fashion - Clothing
ORD101972,CUST11149,PROD10061,2026-02-15,707,Wallet,Nagpur,0,Fashion - Clothing
ORD101973,CUST10712,PROD10322,2026-01-23,772,Card,Patna,1,Home & Kitchen
ORD101974,CUST11815,PROD10429,2026-02-24,93,COD,Hyderabad,0,Fashion - Footwear
ORD101975,CUST10676,PROD10203,2026-01-26,816,COD,Pune,1,Electronics - Accessories
ORD101976,CUST10343,PROD10305,2026-02-20,323,UPI,Pune,0,Books
ORD101977,CUST10252,PROD10252,2026-02-09,724,COD,Chandigarh,0,Books
ORD101978,CUST10644,PROD10358,2026-01-27,596,UPI,Mumbai,1,Electronics - Accessories
ORD101979,CUST11985,PROD10415,2026-01-27,425,COD,Kolkata,1,Fashion - Clothing
ORD101980,CUST10860,PROD10430,2026-01-09,208,COD,Indore,1,Fashion - Clothing
ORD101981,CUST10866,PROD10015,2026-01-29,375,COD,Mumbai,1,Beauty & Personal Care
ORD101982,CUST10919,PROD10442,2026-02-10,50,COD,Jaipur,0,Electronics - Mobile
ORD101983,CUST10863,PROD10461,2026-02-28,45705,UPI,Vadodara,0,Electronics - Laptop
ORD101984,CUST10402,PROD10180,2026-02-21,1112,Card,Kolkata,0,Toys & Baby Products
ORD101985,CUST11032,PROD10186,2026-01-02,1036,COD,Jaipur,0,Toys & Baby Products
ORD101986,CUST11955,PROD10101,2026-02-13,863,COD,Kochi,0,Sports & Fitness
ORD101987,CUST10903,PROD10117,2026-02-13,215,Prepaid,Chennai,0,Toys & Baby Products
ORD101988,CUST10866,PROD10254,2026-02-21,284,COD,Mumbai,0,Fashion - Footwear
ORD101989,CUST10866,PROD10027,2026-01-23,987,Prepaid,Mumbai,1,Toys & Baby Products
ORD101990,CUST10764,PROD10066,2026-01-12,1891,COD,Patna,1,Home & Kitchen
ORD101991,CUST10153,PROD10107,2026-01-16,669,Card,Lucknow,1,Beauty & Personal Care
ORD101992,CUST10905,PROD10290,2026-01-17,695,COD,Visakhapatnam,1,Fashion - Clothing
ORD101993,CUST10768,PROD10495,2026-01-17,1069,COD,Lucknow,1,Toys & Baby Products
ORD101994,CUST10748,PROD10109,2026-01-07,1440,Card,Kolkata,1,Fashion - Footwear
ORD101995,CUST11422,PROD10480,2026-02-28,461,COD,Chennai,0,Electronics - Accessories
ORD101996,CUST10111,PROD10163,2026-02-16,843,COD,Chennai,0,Fashion - Footwear
ORD101997,CUST11172,PROD10477,2026-02-17,1749,COD,Delhi,0,Fashion - Footwear
ORD101998,CUST11316,PROD10477,2026-02-03,1749,Wallet,Vadodara,0,Fashion - Footwear
ORD101999,CUST10890,PROD10493,2026-02-17,510,Wallet,Pune,0,Sports & Fitness
ORD102000,CUST11189,PROD10109,2026-01-28,1440,COD,Jaipur,1,Fashion - Footwear
ORD102001,CUST11812,PROD10063,2026-02-05,201,COD,Indore,0,Fashion - Clothing
ORD102002,CUST11804,PROD10165,2026-02-15,1006,COD,Pune,0,Toys & Baby Products
ORD102003,CUST10540,PROD10321,2026-02-12,2892,Wallet,Jaipur,0,Home & Kitchen
ORD102004,CUST11120,PROD10488,2026-01-01,2849,Wallet,Hyderabad,0,Fashion - Footwear
ORD102005,CUST10100,PROD10395,2026-01-12,412,Wallet,Chandigarh,1,Beauty & Personal Care
ORD102006,CUST11735,PROD10242,2026-02-21,400,Card,Pune,0,Books
ORD102007,CUST10500,PROD10438,2026-01-01,50,Prepaid,Kolkata,0,Sports & Fitness
ORD102008,CUST11154,PROD10095,2026-01-11,60,COD,Kolkata,1,Electronics - Accessories
ORD102009,CUST10737,PROD10221,2026-02-01,7654,COD,Mysore,1,Electronics - Laptop
ORD102010,CUST10388,PROD10435,2026-02-22,837,COD,Mysore,0,Toys & Baby Products
ORD102011,CUST11446,PROD10309,2026-02-14,1696,UPI,Indore,0,Home & Kitchen
ORD102012,CUST10430,PROD10289,2026-02-25,32546,Card,Bhopal,0,Electronics - Laptop
ORD102013,CUST10081,PROD10095,2026-02-25,60,UPI,Hyderabad,0,Electronics - Accessories
ORD102014,CUST10659,PROD10122,2026-02-18,2622,COD,Visakhapatnam,0,Fashion - Footwear
ORD102015,CUST10808,PROD10478,2026-02-21,106577,Wallet,Chennai,0,Electronics - Laptop
ORD102016,CUST10770,PROD10316,2026-02-25,1745,UPI,Jaipur,0,Sports & Fitness
ORD102017,CUST10528,PROD10084,2026-01-29,276,UPI,Bangalore,1,Beauty & Personal Care
ORD102018,CUST11273,PROD10477,2026-02-15,1749,COD,Lucknow,0,Fashion - Footwear
ORD102019,CUST11476,PROD10273,2026-02-25,1508,COD,Bangalore,0,Fashion - Footwear
ORD102020,CUST10288,PROD10023,2026-01-09,50,COD,Chandigarh,1,Beauty & Personal Care
ORD102021,CUST10373,PROD10011,2026-02-06,827,COD,Jaipur,0,Sports & Fitness
ORD102022,CUST11410,PROD10000,2026-01-05,399,UPI,Bangalore,0,Books
ORD102023,CUST10466,PROD10389,2026-02-21,1038,COD,Chennai,0,Fashion - Footwear
ORD102024,CUST10571,PROD10150,2026-01-09,2375,COD,Chandigarh,1,Home & Kitchen
ORD102025,CUST10608,PROD10253,2026-02-12,1012,COD,Bangalore,0,Beauty & Personal Care
ORD102026,CUST11210,PROD10268,2026-01-10,11479,Prepaid,Pune,1,Electronics - Mobile
ORD102027,CUST11637,PROD10344,2026-01-31,358,COD,Kanpur,1,Electronics - Accessories
ORD102028,CUST10657,PROD10441,2026-01-06,293,Card,Raipur,0,Books
ORD102029,CUST11413,PROD10175,2026-01-09,1861,Prepaid,Delhi,1,Sports & Fitness
ORD102030,CUST11873,PROD10474,2026-01-29,1257,Prepaid,Bangalore,1,Beauty & Personal Care
ORD102031,CUST10413,PROD10282,2026-01-15,76720,COD,Chennai,1,Electronics - Laptop
ORD102032,CUST10007,PROD10366,2026-02-23,2336,Card,Kochi,0,Home & Kitchen
ORD102033,CUST10503,PROD10109,2026-02-13,1440,COD,Kanpur,0,Fashion - Footwear
ORD102034,CUST11584,PROD10388,2026-01-28,1275,UPI,Kanpur,1,Toys & Baby Products
ORD102035,CUST11871,PROD10065,2026-02-01,571,COD,Pune,1,Books
ORD102036,CUST10956,PROD10111,2026-01-14,1478,Wallet,Kanpur,1,Fashion - Footwear
ORD102037,CUST11815,PROD10371,2026-02-02,54959,Prepaid,Hyderabad,1,Electronics - Laptop
ORD102038,CUST11955,PROD10203,2026-01-26,816,Wallet,Kochi,1,Electronics - Accessories
ORD102039,CUST10057,PROD10473,2026-02-21,910,UPI,Guwahati,0,Electronics - Accessories
ORD102040,CUST11143,PROD10185,2026-01-04,20712,COD,Ahmedabad,0,Electronics - Mobile
ORD102041,CUST11633,PROD10017,2026-01-22,362,UPI,Lucknow,1,Books
ORD102042,CUST11277,PROD10257,2026-02-20,633,COD,Raipur,0,Sports & Fitness
ORD102043,CUST11290,PROD10147,2026-01-06,443,Prepaid,Pune,0,Fashion - Footwear
ORD102044,CUST11311,PROD10242,2026-02-20,400,Prepaid,Pune,0,Books
ORD102045,CUST10270,PROD10459,2026-02-01,541,COD,Pune,1,Fashion - Footwear
ORD102046,CUST11383,PROD10331,2026-02-25,27054,COD,Nagpur,0,Electronics - Laptop
ORD102047,CUST11600,PROD10388,2026-01-24,1275,Wallet,Pune,1,Toys & Baby Products
ORD102048,CUST10928,PROD10215,2026-01-09,2107,Prepaid,Raipur,1,Fashion - Footwear
ORD102049,CUST11724,PROD10474,2026-01-28,1257,Prepaid,Nagpur,1,Beauty & Personal Care
ORD102050,CUST11725,PROD10020,2026-01-16,26725,UPI,Kolkata,1,Electronics - Mobile
ORD102051,CUST11648,PROD10260,2026-02-12,7584,Wallet,Ahmedabad,0,Electronics - Mobile
ORD102052,CUST11808,PROD10489,2026-02-20,952,COD,Coimbatore,0,Beauty & Personal Care
ORD102053,CUST10843,PROD10373,2026-01-05,1279,COD,Visakhapatnam,0,Toys & Baby Products
ORD102054,CUST10917,PROD10136,2026-01-21,825,UPI,Chennai,1,Home & Kitchen
ORD102055,CUST10213,PROD10267,2026-01-14,50,Wallet,Vadodara,1,Beauty & Personal Care
ORD102056,CUST11533,PROD10294,2026-02-23,607,Card,Pune,0,Electronics - Accessories
ORD102057,CUST11724,PROD10306,2026-02-20,555,COD,Nagpur,0,Books
ORD102058,CUST11226,PROD10467,2026-02-15,1178,Prepaid,Nagpur,0,Fashion - Clothing
ORD102059,CUST11206,PROD10378,2026-02-09,88796,Card,Kanpur,0,Electronics - Laptop
ORD102060,CUST10029,PROD10443,2026-01-19,755,UPI,Hyderabad,1,Toys & Baby Products
ORD102061,CUST10292,PROD10421,2026-01-27,2904,Wallet,Guwahati,1,Fashion - Footwear
